,REF_DATE,VALUE
39508,2008-06,92.6
39509,2008-06,93.6
39627,2008-07,93.5
39628,2008-07,93.8
39629,2008-07,93.6
39747,2008-08,94.0
39748,2008-08,94.4
39749,2008-08,93.6
39867,2008-09,93.6
39868,2008-09,94.1
39869,2008-09,92.7
39987,2008-10,93.6
39988,2008-10,94.1
39989,2008-10,92.7
40107,2008-11,94.3
40108,2008-11,94.9
40109,2008-11,92.7
40227,2008-12,94.3
40228,2008-12,94.9
40229,2008-12,92.7
40347,2009-01,95.6
40348,2009-01,96.6
40349,2009-01,92.7
40467,2009-02,95.9
40468,2009-02,97.0
40469,2009-02,92.7
40587,2009-03,95.9
40588,2009-03,97.0
40589,2009-03,92.7
40707,2009-04,96.0
40708,2009-04,96.9
40709,2009-04,93.6
40827,2009-05,96.1
40828,2009-05,97.0
40829,2009-05,93.6
40947,2009-06,95.9
40948,2009-06,96.9
40949,2009-06,92.8
41067,2009-07,96.0
41068,2009-07,96.8
41069,2009-07,93.6
41187,2009-08,96.1
41188,2009-08,96.9
41189,2009-08,93.6
41307,2009-09,96.5
41308,2009-09,97.5
41309,2009-09,93.6
41427,2009-10,96.5
41428,2009-10,97.4
41429,2009-10,93.6
41547,2009-11,96.6
41548,2009-11,97.6
41549,2009-11,93.6
41667,2009-12,96.5
41668,2009-12,97.5
41669,2009-12,93.6
41787,2010-01,96.4
41788,2010-01,97.3
41789,2010-01,93.6
41907,2010-02,96.5
41908,2010-02,97.5
41909,2010-02,93.6
42027,2010-03,96.5
42028,2010-03,97.5
42029,2010-03,93.6
42147,2010-04,96.5
42148,2010-04,97.4
42149,2010-04,93.9
42267,2010-05,97.1
42268,2010-05,97.9
42269,2010-05,94.7
42387,2010-06,98.4
42388,2010-06,99.2
42389,2010-06,95.8
42507,2010-07,98.3
42508,2010-07,99.2
42509,2010-07,95.8
42627,2010-08,98.3
42628,2010-08,99.1
42629,2010-08,95.8
42747,2010-09,98.4
42748,2010-09,99.2
42749,2010-09,95.8
42867,2010-10,98.4
42868,2010-10,99.2
42869,2010-10,95.8
42987,2010-11,98.2
42988,2010-11,99.0
42989,2010-11,95.8
43107,2010-12,98.2
43108,2010-12,99.0
43109,2010-12,95.8
