,REF_DATE,VALUE
28983,2001-02,61.5
28984,2001-02,57.1
28985,2001-02,73.1
29103,2001-03,61.7
29104,2001-03,57.4
29105,2001-03,73.1
29223,2001-04,61.7
29224,2001-04,57.4
29225,2001-04,73.1
29343,2001-05,62.0
29344,2001-05,57.8
29345,2001-05,73.1
29463,2001-06,62.2
29464,2001-06,58.1
29465,2001-06,73.2
29583,2001-07,62.2
29584,2001-07,58.1
29585,2001-07,73.2
29703,2001-08,62.5
29704,2001-08,58.4
29705,2001-08,73.2
29823,2001-09,62.7
29824,2001-09,58.6
29825,2001-09,73.2
29943,2001-10,62.5
29944,2001-10,58.5
29945,2001-10,73.2
30063,2001-11,62.5
30064,2001-11,58.4
30065,2001-11,73.2
30183,2001-12,62.6
30184,2001-12,58.5
30185,2001-12,73.2
30303,2002-01,63.0
30304,2002-01,59.1
30305,2002-01,73.2
30423,2002-02,62.7
30424,2002-02,58.7
30425,2002-02,73.2
30543,2002-03,62.5
30544,2002-03,58.5
30545,2002-03,73.2
30663,2002-04,63.1
30664,2002-04,59.2
30665,2002-04,73.2
30783,2002-05,63.2
30784,2002-05,59.3
30785,2002-05,73.2
30903,2002-06,63.3
30904,2002-06,59.5
30905,2002-06,73.2
31023,2002-07,63.2
31024,2002-07,59.5
31025,2002-07,73.2
31143,2002-08,63.7
31144,2002-08,60.0
31145,2002-08,73.2
31263,2002-09,63.2
31264,2002-09,59.4
31265,2002-09,73.2
31383,2002-10,63.7
31384,2002-10,60.1
31385,2002-10,73.2
31503,2002-11,63.6
31504,2002-11,59.9
31505,2002-11,73.2
31623,2002-12,64.2
31624,2002-12,60.7
31625,2002-12,73.2
31743,2003-01,64.9
31744,2003-01,61.6
31745,2003-01,73.2
31863,2003-02,64.8
31864,2003-02,61.4
31865,2003-02,73.2
31983,2003-03,64.7
31984,2003-03,61.3
31985,2003-03,73.2
32103,2003-04,65.1
32104,2003-04,61.8
32105,2003-04,73.2
32223,2003-05,65.9
32224,2003-05,62.9
32225,2003-05,73.2
32343,2003-06,66.5
32344,2003-06,63.7
32345,2003-06,73.2
32463,2003-07,66.6
32464,2003-07,63.8
