,REF_DATE,VALUE
28974,2001-02,
29094,2001-03,
29214,2001-04,
29334,2001-05,
29454,2001-06,
29574,2001-07,
29694,2001-08,
29814,2001-09,
29934,2001-10,
30054,2001-11,
30174,2001-12,
30294,2002-01,
30414,2002-02,
30534,2002-03,
30654,2002-04,
30774,2002-05,
30894,2002-06,
31014,2002-07,
31134,2002-08,
31254,2002-09,
31374,2002-10,
31494,2002-11,
31614,2002-12,
31734,2003-01,
31854,2003-02,
31974,2003-03,
32094,2003-04,
32214,2003-05,
32334,2003-06,
32454,2003-07,
32574,2003-08,
32694,2003-09,
32814,2003-10,
32934,2003-11,
33054,2003-12,
33174,2004-01,
33294,2004-02,
33414,2004-03,
33534,2004-04,
33654,2004-05,
33774,2004-06,
33894,2004-07,
34014,2004-08,
34134,2004-09,
34254,2004-10,
34374,2004-11,
34494,2004-12,
34614,2005-01,
34734,2005-02,
34854,2005-03,
34974,2005-04,
35094,2005-05,
35214,2005-06,
35334,2005-07,
35454,2005-08,
35574,2005-09,
35694,2005-10,
35814,2005-11,
35934,2005-12,
36054,2006-01,
36174,2006-02,
36294,2006-03,
36414,2006-04,
36534,2006-05,
36654,2006-06,
36774,2006-07,
36894,2006-08,
37014,2006-09,
37134,2006-10,
37254,2006-11,
37374,2006-12,
37494,2007-01,
37614,2007-02,
37734,2007-03,
37854,2007-04,
37974,2007-05,
38094,2007-06,
38214,2007-07,
38334,2007-08,
38454,2007-09,
38574,2007-10,
38694,2007-11,
38814,2007-12,
38934,2008-01,
39054,2008-02,
39174,2008-03,
39294,2008-04,
39414,2008-05,
39534,2008-06,
39654,2008-07,
39774,2008-08,
39894,2008-09,
40014,2008-10,
40134,2008-11,
40254,2008-12,
40374,2009-01,
40494,2009-02,
40614,2009-03,
40734,2009-04,
40854,2009-05,
40974,2009-06,
41094,2009-07,
41214,2009-08,
41334,2009-09,
41454,2009-10,
41574,2009-11,
41694,2009-12,
41814,2010-01,
41934,2010-02,
42054,2010-03,
42174,2010-04,
42294,2010-05,
42414,2010-06,
42534,2010-07,
42654,2010-08,
42774,2010-09,
42894,2010-10,
43014,2010-11,
43134,2010-12,
43254,2011-01,
43374,2011-02,
43494,2011-03,
43614,2011-04,
43734,2011-05,
43854,2011-06,
43974,2011-07,
44094,2011-08,
44214,2011-09,
44334,2011-10,
44454,2011-11,
44574,2011-12,
44694,2012-01,
44814,2012-02,
44934,2012-03,
45054,2012-04,
45174,2012-05,
45294,2012-06,
45414,2012-07,
45534,2012-08,
45654,2012-09,
45774,2012-10,
45894,2012-11,
46014,2012-12,
46134,2013-01,
46254,2013-02,
46374,2013-03,
46494,2013-04,
46614,2013-05,
46734,2013-06,
46854,2013-07,
46974,2013-08,
47094,2013-09,
47214,2013-10,
47334,2013-11,
47454,2013-12,
47574,2014-01,
47694,2014-02,
47814,2014-03,
47934,2014-04,
48054,2014-05,
48174,2014-06,
48294,2014-07,
48414,2014-08,
48534,2014-09,
48654,2014-10,
48774,2014-11,
48894,2014-12,
49014,2015-01,
49134,2015-02,
49254,2015-03,
49374,2015-04,
49494,2015-05,
49614,2015-06,
49734,2015-07,
49854,2015-08,
49974,2015-09,
50094,2015-10,
50214,2015-11,
50334,2015-12,
50454,2016-01,
50574,2016-02,
50694,2016-03,
50814,2016-04,
50934,2016-05,
51054,2016-06,
51174,2016-07,
51294,2016-08,
51414,2016-09,
51534,2016-10,
51654,2016-11,
51774,2016-12,100.0
51894,2017-01,100.0
52014,2017-02,101.2
52134,2017-03,102.3
52254,2017-04,103.7
52374,2017-05,103.7
52494,2017-06,103.7
52614,2017-07,103.7
52734,2017-08,103.7
52854,2017-09,104.6
52974,2017-10,104.6
53094,2017-11,104.6
53214,2017-12,104.6
53334,2018-01,104.9
53454,2018-02,104.8
53574,2018-03,104.8
53694,2018-04,104.7
53814,2018-05,104.7
53934,2018-06,104.4
54054,2018-07,104.4
54174,2018-08,104.4
54294,2018-09,104.2
54414,2018-10,103.9
54534,2018-11,103.9
54654,2018-12,103.8
54774,2019-01,103.8
54894,2019-02,103.6
55014,2019-03,103.4
55134,2019-04,103.4
55254,2019-05,103.6
55374,2019-06,103.7
55494,2019-07,103.7
55614,2019-08,103.3
55734,2019-09,103.7
55854,2019-10,103.1
55974,2019-11,103.1
56094,2019-12,103.2
56214,2020-01,103.6
56334,2020-02,104.1
56454,2020-03,103.5
56574,2020-04,103.5
56694,2020-05,103.5
56814,2020-06,103.5
56934,2020-07,103.8
57054,2020-08,105.7
57174,2020-09,106.3
57294,2020-10,106.3
57414,2020-11,107.4
57534,2020-12,110.7
57654,2021-01,112.4
57774,2021-02,113.7
57894,2021-03,113.7
58014,2021-04,113.7
58134,2021-05,113.7
58254,2021-06,113.7
58374,2021-07,118.6
58494,2021-08,118.8
58614,2021-09,120.9
58734,2021-10,120.6
58854,2021-11,121.1
58974,2021-12,121.1
59094,2022-01,122.0
59214,2022-02,122.0
59334,2022-03,122.0
59454,2022-04,122.0
59574,2022-05,122.0
59694,2022-06,122.0
59814,2022-07,122.0
59934,2022-08,122.0
60054,2022-09,122.0
60174,2022-10,122.0
60294,2022-11,122.0
60414,2022-12,122.0
