,REF_DATE,VALUE
28959,2001-02,
29079,2001-03,
29199,2001-04,
29319,2001-05,
29439,2001-06,
29559,2001-07,
29679,2001-08,
29799,2001-09,
29919,2001-10,
30039,2001-11,
30159,2001-12,
30279,2002-01,
30399,2002-02,
30519,2002-03,
30639,2002-04,
30759,2002-05,
30879,2002-06,
30999,2002-07,
31119,2002-08,
31239,2002-09,
31359,2002-10,
31479,2002-11,
31599,2002-12,
31719,2003-01,
31839,2003-02,
31959,2003-03,
32079,2003-04,
32199,2003-05,
32319,2003-06,
32439,2003-07,
32559,2003-08,
32679,2003-09,
32799,2003-10,
32919,2003-11,
33039,2003-12,
33159,2004-01,
33279,2004-02,
33399,2004-03,
33519,2004-04,
33639,2004-05,
33759,2004-06,
33879,2004-07,
33999,2004-08,
34119,2004-09,
34239,2004-10,
34359,2004-11,
34479,2004-12,
34599,2005-01,
34719,2005-02,
34839,2005-03,
34959,2005-04,
35079,2005-05,
35199,2005-06,
35319,2005-07,
35439,2005-08,
35559,2005-09,
35679,2005-10,
35799,2005-11,
35919,2005-12,
36039,2006-01,
36159,2006-02,
36279,2006-03,
36399,2006-04,
36519,2006-05,
36639,2006-06,
36759,2006-07,
36879,2006-08,
36999,2006-09,
37119,2006-10,
37239,2006-11,
37359,2006-12,
37479,2007-01,
37599,2007-02,
37719,2007-03,
37839,2007-04,
37959,2007-05,
38079,2007-06,
38199,2007-07,
38319,2007-08,
38439,2007-09,
38559,2007-10,
38679,2007-11,
38799,2007-12,
38919,2008-01,
39039,2008-02,
39159,2008-03,
39279,2008-04,
39399,2008-05,
39519,2008-06,
39639,2008-07,
39759,2008-08,
39879,2008-09,
39999,2008-10,
40119,2008-11,
40239,2008-12,
40359,2009-01,
40479,2009-02,
40599,2009-03,
40719,2009-04,
40839,2009-05,
40959,2009-06,
41079,2009-07,
41199,2009-08,
41319,2009-09,
41439,2009-10,
41559,2009-11,
41679,2009-12,
41799,2010-01,
41919,2010-02,
42039,2010-03,
42159,2010-04,
42279,2010-05,
42399,2010-06,
42519,2010-07,
42639,2010-08,
42759,2010-09,
42879,2010-10,
42999,2010-11,
43119,2010-12,
43239,2011-01,
43359,2011-02,
43479,2011-03,
43599,2011-04,
43719,2011-05,
43839,2011-06,
43959,2011-07,
44079,2011-08,
44199,2011-09,
44319,2011-10,
44439,2011-11,
44559,2011-12,
44679,2012-01,
44799,2012-02,
44919,2012-03,
45039,2012-04,
45159,2012-05,
45279,2012-06,
45399,2012-07,
45519,2012-08,
45639,2012-09,
45759,2012-10,
45879,2012-11,
45999,2012-12,
46119,2013-01,
46239,2013-02,
46359,2013-03,
46479,2013-04,
46599,2013-05,
46719,2013-06,
46839,2013-07,
46959,2013-08,
47079,2013-09,
47199,2013-10,
47319,2013-11,
47439,2013-12,
47559,2014-01,
47679,2014-02,
47799,2014-03,
47919,2014-04,
48039,2014-05,
48159,2014-06,
48279,2014-07,
48399,2014-08,
48519,2014-09,
48639,2014-10,
48759,2014-11,
48879,2014-12,
48999,2015-01,
49119,2015-02,
49239,2015-03,
49359,2015-04,
49479,2015-05,
49599,2015-06,
49719,2015-07,
49839,2015-08,
49959,2015-09,
50079,2015-10,
50199,2015-11,
50319,2015-12,
50439,2016-01,
50559,2016-02,
50679,2016-03,
50799,2016-04,
50919,2016-05,
51039,2016-06,
51159,2016-07,
51279,2016-08,
51399,2016-09,
51519,2016-10,
51639,2016-11,
51759,2016-12,100.0
51879,2017-01,100.0
51999,2017-02,100.0
52119,2017-03,100.0
52239,2017-04,100.0
52359,2017-05,100.0
52479,2017-06,100.0
52599,2017-07,100.0
52719,2017-08,100.0
52839,2017-09,100.0
52959,2017-10,100.0
53079,2017-11,100.3
53199,2017-12,100.3
53319,2018-01,100.6
53439,2018-02,100.6
53559,2018-03,100.6
53679,2018-04,100.6
53799,2018-05,100.6
53919,2018-06,100.6
54039,2018-07,100.6
54159,2018-08,100.6
54279,2018-09,100.8
54399,2018-10,101.1
54519,2018-11,101.1
54639,2018-12,101.1
54759,2019-01,101.4
54879,2019-02,101.4
54999,2019-03,101.6
55119,2019-04,101.6
55239,2019-05,101.6
55359,2019-06,101.6
55479,2019-07,101.6
55599,2019-08,102.1
55719,2019-09,103.1
55839,2019-10,103.1
55959,2019-11,103.1
56079,2019-12,103.1
56199,2020-01,103.1
56319,2020-02,103.1
56439,2020-03,103.1
56559,2020-04,103.1
56679,2020-05,103.1
56799,2020-06,103.1
56919,2020-07,103.5
57039,2020-08,103.7
57159,2020-09,105.3
57279,2020-10,107.6
57399,2020-11,107.6
57519,2020-12,107.6
57639,2021-01,108.0
57759,2021-02,108.3
57879,2021-03,108.3
57999,2021-04,108.3
58119,2021-05,108.3
58239,2021-06,109.5
58359,2021-07,109.5
58479,2021-08,109.5
58599,2021-09,109.5
58719,2021-10,109.5
58839,2021-11,109.5
58959,2021-12,109.5
59079,2022-01,111.0
59199,2022-02,111.0
59319,2022-03,111.0
59439,2022-04,111.0
59559,2022-05,111.0
59679,2022-06,111.0
59799,2022-07,111.0
59919,2022-08,111.0
60039,2022-09,111.0
60159,2022-10,111.0
60279,2022-11,111.0
60399,2022-12,111.0
