,REF_DATE,VALUE
43116,2010-12,
43117,2010-12,
43118,2010-12,
43236,2011-01,
43237,2011-01,
43238,2011-01,
43356,2011-02,
43357,2011-02,
43358,2011-02,
43476,2011-03,
43477,2011-03,
43478,2011-03,
43596,2011-04,
43597,2011-04,
43598,2011-04,
43716,2011-05,
43717,2011-05,
43718,2011-05,
43836,2011-06,
43837,2011-06,
43838,2011-06,
43956,2011-07,
43957,2011-07,
43958,2011-07,
44076,2011-08,
44077,2011-08,
44078,2011-08,
44196,2011-09,
44197,2011-09,
44198,2011-09,
44316,2011-10,
44317,2011-10,
44318,2011-10,
44436,2011-11,
44437,2011-11,
44438,2011-11,
44556,2011-12,
44557,2011-12,
44558,2011-12,
44676,2012-01,
44677,2012-01,
44678,2012-01,
44796,2012-02,
44797,2012-02,
44798,2012-02,
44916,2012-03,
44917,2012-03,
44918,2012-03,
45036,2012-04,
45037,2012-04,
45038,2012-04,
45156,2012-05,
45157,2012-05,
45158,2012-05,
45276,2012-06,
45277,2012-06,
45278,2012-06,
45396,2012-07,
45397,2012-07,
45398,2012-07,
45516,2012-08,
45517,2012-08,
45518,2012-08,
45636,2012-09,
45637,2012-09,
45638,2012-09,
45756,2012-10,
45757,2012-10,
45758,2012-10,
45876,2012-11,
45877,2012-11,
45878,2012-11,
45996,2012-12,
45997,2012-12,
45998,2012-12,
46116,2013-01,
46117,2013-01,
46118,2013-01,
46236,2013-02,
46237,2013-02,
46238,2013-02,
46356,2013-03,
46357,2013-03,
46358,2013-03,
46476,2013-04,
46477,2013-04,
46478,2013-04,
46596,2013-05,
46597,2013-05,
46598,2013-05,
46716,2013-06,
46717,2013-06,
46718,2013-06,
46836,2013-07,
46837,2013-07,
46838,2013-07,
46956,2013-08,
46957,2013-08,
46958,2013-08,
47076,2013-09,
47077,2013-09,
47078,2013-09,
47196,2013-10,
47197,2013-10,
47198,2013-10,
47316,2013-11,
47317,2013-11,
47318,2013-11,
47436,2013-12,
47437,2013-12,
47438,2013-12,
47556,2014-01,
47557,2014-01,
47558,2014-01,
47676,2014-02,
47677,2014-02,
47678,2014-02,
47796,2014-03,
47797,2014-03,
47798,2014-03,
47916,2014-04,
47917,2014-04,
47918,2014-04,
48036,2014-05,
48037,2014-05,
48038,2014-05,
48156,2014-06,
48157,2014-06,
48158,2014-06,
48276,2014-07,
