,REF_DATE,VALUE
28977,2001-02,55.9
29097,2001-03,56.2
29217,2001-04,56.3
29337,2001-05,56.3
29457,2001-06,56.5
29577,2001-07,56.6
29697,2001-08,56.7
29817,2001-09,56.8
29937,2001-10,56.8
30057,2001-11,57.0
30177,2001-12,57.0
30297,2002-01,57.1
30417,2002-02,57.6
30537,2002-03,57.6
30657,2002-04,57.9
30777,2002-05,58.3
30897,2002-06,58.3
31017,2002-07,58.4
31137,2002-08,58.7
31257,2002-09,58.7
31377,2002-10,59.1
31497,2002-11,59.4
31617,2002-12,59.5
31737,2003-01,59.6
31857,2003-02,59.9
31977,2003-03,60.0
32097,2003-04,60.2
32217,2003-05,60.8
32337,2003-06,60.9
32457,2003-07,61.2
32577,2003-08,61.6
32697,2003-09,61.8
32817,2003-10,62.0
32937,2003-11,62.6
33057,2003-12,62.7
33177,2004-01,62.8
33297,2004-02,63.1
33417,2004-03,63.2
33537,2004-04,63.9
33657,2004-05,64.6
33777,2004-06,65.2
33897,2004-07,65.2
34017,2004-08,65.5
34137,2004-09,65.6
34257,2004-10,65.7
34377,2004-11,65.9
34497,2004-12,66.0
34617,2005-01,66.1
34737,2005-02,66.2
34857,2005-03,66.6
34977,2005-04,66.9
35097,2005-05,67.2
35217,2005-06,68.0
35337,2005-07,68.0
35457,2005-08,68.2
35577,2005-09,68.4
35697,2005-10,68.7
35817,2005-11,68.7
35937,2005-12,68.7
36057,2006-01,69.1
36177,2006-02,69.3
36297,2006-03,69.5
36417,2006-04,69.7
36537,2006-05,69.9
36657,2006-06,70.2
36777,2006-07,70.5
36897,2006-08,70.8
37017,2006-09,70.8
37137,2006-10,70.8
37257,2006-11,71.0
37377,2006-12,71.1
37497,2007-01,71.1
37617,2007-02,71.2
37737,2007-03,71.3
37857,2007-04,71.3
37977,2007-05,71.6
38097,2007-06,72.0
38217,2007-07,72.2
38337,2007-08,72.4
38457,2007-09,72.7
38577,2007-10,72.7
38697,2007-11,73.4
38817,2007-12,73.5
38937,2008-01,74.1
39057,2008-02,74.3
39177,2008-03,74.5
39297,2008-04,74.6
39417,2008-05,74.5
39537,2008-06,74.8
39657,2008-07,74.8
39777,2008-08,74.9
39897,2008-09,74.9
40017,2008-10,74.9
40137,2008-11,74.9
40257,2008-12,74.9
40377,2009-01,74.9
40497,2009-02,74.9
40617,2009-03,74.6
40737,2009-04,74.2
40857,2009-05,74.0
40977,2009-06,73.9
41097,2009-07,74.0
41217,2009-08,74.1
41337,2009-09,74.5
41457,2009-10,74.7
41577,2009-11,75.2
41697,2009-12,75.7
41817,2010-01,76.1
41937,2010-02,75.6
42057,2010-03,75.7
42177,2010-04,75.8
42297,2010-05,76.3
42417,2010-06,76.5
42537,2010-07,76.6
42657,2010-08,76.8
42777,2010-09,76.8
42897,2010-10,76.9
43017,2010-11,77.3
43137,2010-12,77.4
43257,2011-01,77.7
43377,2011-02,78.1
43497,2011-03,78.4
43617,2011-04,78.8
43737,2011-05,79.6
43857,2011-06,80.2
43977,2011-07,80.5
44097,2011-08,80.7
44217,2011-09,80.9
44337,2011-10,81.3
44457,2011-11,82.1
44577,2011-12,82.3
44697,2012-01,82.4
44817,2012-02,82.7
44937,2012-03,83.2
45057,2012-04,83.5
45177,2012-05,84.0
45297,2012-06,84.2
45417,2012-07,84.2
45537,2012-08,84.5
45657,2012-09,85.0
45777,2012-10,85.2
45897,2012-11,85.4
46017,2012-12,85.6
46137,2013-01,85.8
