,REF_DATE,VALUE
28935,2001-02,85.7
28936,2001-02,89.7
28937,2001-02,68.9
29055,2001-03,85.8
29056,2001-03,89.9
29057,2001-03,68.9
29175,2001-04,85.8
29176,2001-04,89.8
29177,2001-04,68.9
29295,2001-05,85.8
29296,2001-05,89.8
29297,2001-05,68.9
29415,2001-06,85.8
29416,2001-06,89.8
29417,2001-06,68.9
29535,2001-07,85.8
29536,2001-07,89.8
29537,2001-07,68.9
29655,2001-08,85.6
29656,2001-08,88.4
29657,2001-08,73.4
29775,2001-09,85.8
29776,2001-09,88.6
29777,2001-09,73.4
29895,2001-10,85.8
29896,2001-10,88.6
29897,2001-10,73.4
30015,2001-11,85.9
30016,2001-11,88.6
30017,2001-11,74.0
30135,2001-12,85.9
30136,2001-12,88.5
30137,2001-12,74.2
30255,2002-01,85.9
30256,2002-01,88.5
30257,2002-01,74.2
30375,2002-02,86.2
30376,2002-02,88.6
30377,2002-02,75.1
30495,2002-03,86.2
30496,2002-03,88.6
30497,2002-03,75.1
30615,2002-04,86.2
30616,2002-04,88.6
30617,2002-04,75.1
30735,2002-05,86.2
30736,2002-05,88.6
30737,2002-05,75.1
30855,2002-06,86.2
30856,2002-06,88.6
30857,2002-06,75.1
30975,2002-07,86.2
30976,2002-07,88.6
30977,2002-07,75.1
31095,2002-08,86.6
31096,2002-08,89.1
31097,2002-08,75.1
31215,2002-09,86.6
31216,2002-09,89.1
31217,2002-09,75.1
31335,2002-10,86.6
31336,2002-10,89.1
31337,2002-10,75.1
31455,2002-11,86.6
31456,2002-11,89.1
31457,2002-11,75.1
31575,2002-12,86.6
31576,2002-12,89.1
31577,2002-12,75.3
31695,2003-01,86.9
31696,2003-01,89.1
31697,2003-01,76.4
31815,2003-02,86.9
31816,2003-02,89.1
31817,2003-02,76.5
31935,2003-03,86.9
31936,2003-03,89.1
31937,2003-03,76.5
32055,2003-04,86.9
32056,2003-04,89.1
32057,2003-04,76.8
32175,2003-05,86.9
32176,2003-05,89.1
32177,2003-05,76.8
32295,2003-06,86.9
32296,2003-06,89.1
32297,2003-06,76.8
32415,2003-07,86.9
32416,2003-07,89.1
32417,2003-07,76.8
32535,2003-08,86.9
32536,2003-08,89.1
32537,2003-08,76.8
32655,2003-09,87.3
32656,2003-09,89.6
32657,2003-09,76.8
32775,2003-10,87.6
32776,2003-10,90.0
32777,2003-10,76.8
32895,2003-11,88.4
32896,2003-11,90.7
32897,2003-11,77.8
33015,2003-12,88.6
33016,2003-12,91.0
33017,2003-12,77.8
33135,2004-01,88.9
33136,2004-01,91.4
33137,2004-01,77.8
33255,2004-02,89.5
33256,2004-02,92.2
33257,2004-02,77.8
33375,2004-03,89.8
33376,2004-03,92.5
33377,2004-03,77.8
33495,2004-04,89.8
33496,2004-04,92.5
33497,2004-04,77.8
33615,2004-05,90.2
33616,2004-05,92.9
33617,2004-05,78.6
33735,2004-06,90.2
33736,2004-06,92.9
33737,2004-06,78.6
33855,2004-07,90.2
33856,2004-07,92.9
33857,2004-07,78.6
33975,2004-08,90.6
33976,2004-08,93.5
33977,2004-08,78.6
34095,2004-09,90.6
34096,2004-09,93.5
34097,2004-09,78.6
34215,2004-10,91.3
34216,2004-10,94.3
34217,2004-10,78.6
34335,2004-11,91.7
34336,2004-11,94.3
34337,2004-11,80.6
34455,2004-12,91.7
34456,2004-12,94.3
34457,2004-12,80.6
34575,2005-01,91.7
34576,2005-01,94.3
34577,2005-01,80.6
34695,2005-02,92.7
34696,2005-02,95.6
34697,2005-02,80.6
34815,2005-03,92.7
34816,2005-03,95.4
34817,2005-03,81.5
34935,2005-04,93.2
34936,2005-04,95.9
34937,2005-04,81.5
35055,2005-05,94.0
35056,2005-05,96.6
35057,2005-05,82.9
35175,2005-06,94.4
35176,2005-06,97.1
35177,2005-06,82.9
35295,2005-07,94.4
35296,2005-07,97.1
35297,2005-07,82.9
35415,2005-08,95.1
35416,2005-08,97.9
35417,2005-08,83.4
35535,2005-09,95.7
35536,2005-09,98.6
35537,2005-09,83.4
35655,2005-10,95.5
35656,2005-10,98.4
35657,2005-10,83.4
35775,2005-11,95.5
35776,2005-11,98.4
35777,2005-11,83.4
35895,2005-12,95.1
35896,2005-12,97.9
35897,2005-12,83.4
36015,2006-01,94.1
36016,2006-01,96.3
36017,2006-01,84.5
36135,2006-02,93.8
36136,2006-02,95.9
36137,2006-02,84.5
36255,2006-03,95.4
36256,2006-03,97.9
36257,2006-03,84.5
36375,2006-04,95.4
36376,2006-04,97.9
36377,2006-04,84.5
36495,2006-05,96.6
36496,2006-05,99.2
36497,2006-05,85.6
36615,2006-06,96.6
36616,2006-06,99.2
36617,2006-06,85.6
36735,2006-07,97.1
36736,2006-07,99.7
36737,2006-07,86.1
36855,2006-08,97.2
36856,2006-08,99.8
36857,2006-08,86.2
36975,2006-09,97.0
36976,2006-09,99.5
36977,2006-09,86.2
37095,2006-10,96.9
37096,2006-10,99.5
37097,2006-10,85.9
37215,2006-11,97.5
37216,2006-11,100.2
37217,2006-11,85.9
37335,2006-12,97.5
37336,2006-12,100.2
37337,2006-12,85.9
37455,2007-01,97.3
37456,2007-01,100.0
37457,2007-01,85.9
37575,2007-02,97.3
37576,2007-02,100.0
37577,2007-02,85.9
37695,2007-03,97.3
37696,2007-03,100.0
37697,2007-03,85.9
37815,2007-04,96.8
37816,2007-04,99.2
37817,2007-04,85.9
37935,2007-05,97.3
37936,2007-05,100.0
37937,2007-05,85.9
38055,2007-06,97.3
38056,2007-06,100.0
38057,2007-06,85.9
38175,2007-07,97.3
38176,2007-07,100.0
38177,2007-07,85.9
38295,2007-08,97.3
38296,2007-08,100.0
38297,2007-08,85.9
38415,2007-09,97.6
38416,2007-09,100.0
38417,2007-09,86.8
38535,2007-10,97.6
38536,2007-10,100.0
38537,2007-10,86.8
38655,2007-11,98.4
38656,2007-11,101.1
38657,2007-11,86.8
38775,2007-12,98.4
38776,2007-12,101.1
38777,2007-12,86.8
38895,2008-01,99.7
38896,2008-01,102.6
38897,2008-01,87.4
39015,2008-02,99.7
39016,2008-02,102.6
39017,2008-02,87.4
39135,2008-03,98.6
39136,2008-03,101.3
39137,2008-03,87.4
39255,2008-04,98.6
39256,2008-04,101.3
39257,2008-04,87.4
39375,2008-05,98.6
39376,2008-05,101.3
39377,2008-05,87.4
39495,2008-06,98.9
39496,2008-06,101.7
39497,2008-06,87.4
39615,2008-07,98.9
39616,2008-07,101.7
39617,2008-07,87.4
39735,2008-08,98.5
39736,2008-08,101.1
39737,2008-08,87.4
39855,2008-09,98.5
39856,2008-09,101.1
39857,2008-09,87.4
39975,2008-10,98.6
39976,2008-10,101.3
39977,2008-10,87.4
40095,2008-11,98.6
40096,2008-11,101.3
40097,2008-11,87.4
40215,2008-12,98.6
40216,2008-12,101.3
40217,2008-12,87.4
40335,2009-01,98.8
40336,2009-01,101.4
40337,2009-01,88.2
40455,2009-02,99.9
40456,2009-02,102.0
40457,2009-02,91.4
40575,2009-03,99.5
40576,2009-03,101.5
40577,2009-03,91.4
40695,2009-04,99.5
40696,2009-04,101.5
40697,2009-04,91.4
40815,2009-05,100.0
40816,2009-05,102.1
40817,2009-05,91.4
40935,2009-06,100.0
40936,2009-06,102.1
40937,2009-06,91.4
41055,2009-07,100.0
41056,2009-07,102.1
41057,2009-07,91.4
41175,2009-08,100.1
41176,2009-08,102.1
