,REF_DATE,VALUE
39490,2008-06,81.9
39491,2008-06,74.0
39609,2008-07,82.0
39610,2008-07,84.5
39611,2008-07,75.6
39729,2008-08,82.6
39730,2008-08,85.3
39731,2008-08,75.9
39849,2008-09,82.6
39850,2008-09,85.3
39851,2008-09,75.9
39969,2008-10,83.0
39970,2008-10,85.9
39971,2008-10,75.9
40089,2008-11,85.9
40090,2008-11,89.8
40091,2008-11,75.9
40209,2008-12,86.0
40210,2008-12,90.1
40211,2008-12,75.9
40329,2009-01,86.8
40330,2009-01,90.7
40331,2009-01,76.9
40449,2009-02,86.7
40450,2009-02,90.6
40451,2009-02,76.9
40569,2009-03,87.1
40570,2009-03,91.1
40571,2009-03,76.9
40689,2009-04,87.3
40690,2009-04,91.0
40691,2009-04,78.2
40809,2009-05,87.3
40810,2009-05,91.0
40811,2009-05,78.2
40929,2009-06,87.7
40930,2009-06,90.7
40931,2009-06,80.4
41049,2009-07,87.7
41050,2009-07,90.7
41051,2009-07,80.4
41169,2009-08,88.7
41170,2009-08,89.6
41171,2009-08,86.1
41289,2009-09,88.7
41290,2009-09,89.6
41291,2009-09,86.1
41409,2009-10,88.7
41410,2009-10,89.6
41411,2009-10,86.1
41529,2009-11,89.3
41530,2009-11,90.5
41531,2009-11,86.1
41649,2009-12,89.9
41650,2009-12,91.4
41651,2009-12,86.1
41769,2010-01,91.5
41770,2010-01,92.9
41771,2010-01,87.4
41889,2010-02,91.5
41890,2010-02,92.9
41891,2010-02,87.4
42009,2010-03,91.5
42010,2010-03,92.9
42011,2010-03,87.4
42129,2010-04,92.5
42130,2010-04,94.2
42131,2010-04,87.4
42249,2010-05,92.7
42250,2010-05,94.5
42251,2010-05,87.5
42369,2010-06,93.0
42370,2010-06,94.8
42371,2010-06,87.9
42489,2010-07,93.0
42490,2010-07,94.8
42491,2010-07,87.9
42609,2010-08,93.0
42610,2010-08,94.8
42611,2010-08,87.9
42729,2010-09,93.0
42730,2010-09,94.8
42731,2010-09,87.9
42849,2010-10,93.0
42850,2010-10,94.8
42851,2010-10,87.9
42969,2010-11,97.0
42970,2010-11,97.8
42971,2010-11,94.6
43089,2010-12,97.0
43090,2010-12,97.8
43091,2010-12,94.6
43209,2011-01,97.2
43210,2011-01,97.9
43211,2011-01,94.7
43329,2011-02,97.2
43330,2011-02,97.9
43331,2011-02,94.7
43449,2011-03,97.2
43450,2011-03,97.9
43451,2011-03,94.7
43569,2011-04,97.1
43570,2011-04,97.9
43571,2011-04,94.7
43689,2011-05,97.0
43690,2011-05,97.7
43691,2011-05,94.7
43809,2011-06,97.0
43810,2011-06,97.7
43811,2011-06,94.7
43929,2011-07,96.9
43930,2011-07,97.5
43931,2011-07,94.7
44049,2011-08,96.9
44050,2011-08,97.5
44051,2011-08,94.7
44169,2011-09,96.9
44170,2011-09,97.5
44171,2011-09,94.7
44289,2011-10,96.9
44290,2011-10,97.5
44291,2011-10,94.7
44409,2011-11,96.9
44410,2011-11,97.5
44411,2011-11,94.7
44529,2011-12,96.9
44530,2011-12,97.5
44531,2011-12,94.7
44649,2012-01,96.5
44650,2012-01,97.0
44651,2012-01,94.7
44769,2012-02,96.5
44770,2012-02,97.0
44771,2012-02,94.7
44889,2012-03,96.8
44890,2012-03,97.5
44891,2012-03,94.8
45009,2012-04,96.8
45010,2012-04,97.4
45011,2012-04,94.8
45129,2012-05,97.0
45130,2012-05,97.6
45131,2012-05,95.0
45249,2012-06,97.1
45250,2012-06,97.6
45251,2012-06,95.3
45369,2012-07,97.7
45370,2012-07,98.3
45371,2012-07,95.6
45489,2012-08,97.7
45490,2012-08,98.4
45491,2012-08,95.6
45609,2012-09,97.5
45610,2012-09,98.1
45611,2012-09,95.6
45729,2012-10,97.5
45730,2012-10,98.1
45731,2012-10,95.6
45849,2012-11,97.5
45850,2012-11,98.1
45851,2012-11,95.6
45969,2012-12,97.5
45970,2012-12,98.1
45971,2012-12,95.6
46089,2013-01,97.7
46090,2013-01,98.3
46091,2013-01,95.7
46209,2013-02,97.7
46210,2013-02,98.2
46211,2013-02,95.7
46329,2013-03,97.7
46330,2013-03,98.2
46331,2013-03,95.7
46449,2013-04,98.6
46450,2013-04,99.5
46451,2013-04,96.1
46569,2013-05,98.8
46570,2013-05,99.5
46571,2013-05,96.6
46689,2013-06,98.8
46690,2013-06,99.5
46691,2013-06,96.6
46809,2013-07,99.4
46810,2013-07,100.0
46811,2013-07,97.6
46929,2013-08,99.6
46930,2013-08,100.0
46931,2013-08,98.3
47049,2013-09,99.6
47050,2013-09,100.0
47051,2013-09,98.3
47169,2013-10,99.6
47170,2013-10,100.0
47171,2013-10,98.3
47289,2013-11,99.6
47290,2013-11,100.0
47291,2013-11,98.5
47409,2013-12,99.6
47410,2013-12,100.0
47411,2013-12,98.5
47529,2014-01,99.6
47530,2014-01,100.0
47531,2014-01,98.5
47649,2014-02,99.6
47650,2014-02,100.0
47651,2014-02,98.3
47769,2014-03,99.9
47770,2014-03,100.3
