,PDelta,Date,0,2
0,,2001,0,
1,,2002,0,266.0
2,,2003,0,482.0
3,,2004,0,-664.0
4,,2005,0,-689.0
5,,2006,0,-339.0
6,,2007,0,-1869.0
7,,2008,0,-760.0
8,,2009,0,-1170.0
9,,2010,0,-498.0
10,,2011,0,-55.0
11,,2012,0,-844.0
12,,2013,0,-1398.0
13,,2014,0,-843.0
14,,2015,0,-2105.0
15,,2016,0,561.0
16,-83.3333333333286,2017,0,-1136.0
17,566.6666666666629,2018,0,312.0
18,1724.9999999999943,2019,0,811.0
19,1741.6666666666742,2020,0,-769.0
20,1000.0,2021,0,-1396.0
21,5841.666666666669,2022,0,-1265.0
