,PDelta,Date,0,2
0,,2001,0,
1,,2002,0,-125.0
2,,2003,0,-495.0
3,,2004,0,637.0
4,,2005,0,-102.0
5,,2006,0,1655.0
6,,2007,0,-669.0
7,,2008,0,63.0
8,,2009,0,405.0
9,,2010,0,457.0
10,,2011,0,639.0
11,,2012,0,1182.0
12,,2013,0,1260.0
13,,2014,0,967.0
14,,2015,0,2023.0
15,,2016,0,3448.0
16,,2017,0,2548.0
17,,2018,0,1522.0
18,,2019,0,1831.0
19,,2020,0,-672.0
20,,2021,0,-1209.0
21,,2022,0,1353.0
