,PDelta,Date,0,2
0,,2001,0,
1,,2002,0,-304.0
2,,2003,0,-98.0
3,,2004,0,-108.0
4,,2005,0,196.0
5,,2006,0,271.0
6,,2007,0,-934.0
7,,2008,0,-227.0
8,,2009,0,-373.0
9,,2010,0,-139.0
10,,2011,0,-206.0
11,,2012,0,1129.0
12,,2013,0,260.0
13,,2014,0,705.0
14,,2015,0,-263.0
15,,2016,0,1577.0
16,3591.666666666683,2017,0,376.0
17,1308.3333333333087,2018,0,174.0
18,825.000000000017,2019,0,757.0
19,4549.999999999983,2020,0,961.0
20,11166.666666666672,2021,0,-93.0
21,2558.333333333337,2022,0,1971.0
