,PDelta,Date,0,2
0,,2001,0,
1,,2002,0,166.0
2,,2003,0,673.0
3,,2004,0,542.0
4,,2005,0,940.0
5,,2006,0,-341.0
6,,2007,0,35.0
7,,2008,0,-553.0
8,,2009,0,-23.0
9,,2010,0,-12.0
10,,2011,0,184.0
11,,2012,0,-399.0
12,,2013,0,-26.0
13,,2014,0,-84.0
14,,2015,0,-314.0
15,,2016,0,780.0
16,,2017,0,921.0
17,,2018,0,593.0
18,,2019,0,1139.0
19,,2020,0,442.0
20,,2021,0,966.0
21,,2022,0,1199.0
