,REF_DATE,VALUE
178030,2001-02,72
178570,2001-03,66
179110,2001-04,49
179650,2001-05,62
180190,2001-06,76
180730,2001-07,54
181270,2001-08,84
181810,2001-09,63
182350,2001-10,131
182890,2001-11,117
183430,2001-12,109
183970,2002-01,67
184510,2002-02,80
185050,2002-03,86
185590,2002-04,109
186130,2002-05,79
186670,2002-06,77
187210,2002-07,105
187750,2002-08,109
188290,2002-09,104
188830,2002-10,187
189370,2002-11,137
189910,2002-12,116
190450,2003-01,64
190990,2003-02,90
191530,2003-03,152
192070,2003-04,104
192610,2003-05,84
193150,2003-06,75
193690,2003-07,119
194230,2003-08,115
194770,2003-09,136
195310,2003-10,157
195850,2003-11,154
196390,2003-12,148
196930,2004-01,83
197470,2004-02,155
198010,2004-03,138
198550,2004-04,118
199090,2004-05,129
199630,2004-06,110
200170,2004-07,164
200710,2004-08,145
201250,2004-09,185
201790,2004-10,174
202330,2004-11,132
202870,2004-12,130
203410,2005-01,130
203950,2005-02,150
204490,2005-03,72
205030,2005-04,115
205570,2005-05,148
206110,2005-06,160
206650,2005-07,119
207190,2005-08,116
207730,2005-09,182
208270,2005-10,159
208810,2005-11,153
209350,2005-12,168
209890,2006-01,63
210430,2006-02,145
210970,2006-03,89
211510,2006-04,135
212050,2006-05,96
212590,2006-06,101
213130,2006-07,136
213670,2006-08,85
214210,2006-09,147
214750,2006-10,110
215290,2006-11,179
215830,2006-12,133
216370,2007-01,98
216910,2007-02,69
217450,2007-03,115
217990,2007-04,72
218530,2007-05,125
219070,2007-06,104
219610,2007-07,125
220150,2007-08,90
220690,2007-09,99
221230,2007-10,134
221770,2007-11,147
222310,2007-12,113
222850,2008-01,97
223390,2008-02,113
223930,2008-03,79
224470,2008-04,114
225010,2008-05,103
225550,2008-06,130
226090,2008-07,160
226630,2008-08,117
227170,2008-09,82
227710,2008-10,161
228250,2008-11,142
228790,2008-12,146
229330,2009-01,104
229870,2009-02,133
230410,2009-03,128
230950,2009-04,93
231490,2009-05,159
232030,2009-06,159
232570,2009-07,144
233110,2009-08,121
233650,2009-09,183
234190,2009-10,69
234730,2009-11,156
235270,2009-12,199
235810,2010-01,46
236350,2010-02,170
236890,2010-03,263
237430,2010-04,123
237970,2010-05,77
238510,2010-06,206
239050,2010-07,113
239590,2010-08,202
240130,2010-09,123
240670,2010-10,163
241210,2010-11,129
241750,2010-12,143
242290,2011-01,87
242830,2011-02,128
243370,2011-03,204
243910,2011-04,130
244450,2011-05,165
244990,2011-06,194
245530,2011-07,147
246070,2011-08,141
246610,2011-09,143
247150,2011-10,177
247690,2011-11,141
248230,2011-12,184
248770,2012-01,102
249310,2012-02,142
249850,2012-03,146
250390,2012-04,132
250930,2012-05,178
251470,2012-06,177
252010,2012-07,141
252550,2012-08,166
253090,2012-09,125
253630,2012-10,140
254170,2012-11,171
254710,2012-12,205
255250,2013-01,136
255790,2013-02,191
256330,2013-03,142
256870,2013-04,116
257410,2013-05,116
257950,2013-06,281
258490,2013-07,139
259030,2013-08,197
259570,2013-09,182
260110,2013-10,185
260650,2013-11,145
261190,2013-12,119
261730,2014-01,80
262270,2014-02,109
262810,2014-03,113
263350,2014-04,108
263890,2014-05,118
264430,2014-06,168
264970,2014-07,115
265510,2014-08,156
266050,2014-09,78
266590,2014-10,181
267130,2014-11,107
267670,2014-12,240
268210,2015-01,110
268750,2015-02,61
269290,2015-03,191
269830,2015-04,129
270370,2015-05,64
270910,2015-06,153
271450,2015-07,39
271990,2015-08,68
272530,2015-09,175
273070,2015-10,62
273610,2015-11,140
274150,2015-12,119
274690,2016-01,62
275230,2016-02,108
275770,2016-03,61
276310,2016-04,82
276850,2016-05,70
277390,2016-06,211
277930,2016-07,76
278470,2016-08,69
279010,2016-09,101
279550,2016-10,89
280090,2016-11,77
280630,2016-12,81
281170,2017-01,38
281710,2017-02,68
282250,2017-03,46
282790,2017-04,46
283330,2017-05,55
283870,2017-06,98
284410,2017-07,86
284950,2017-08,63
285490,2017-09,79
286030,2017-10,49
286570,2017-11,49
287110,2017-12,74
287650,2018-01,69
288190,2018-02,58
288730,2018-03,62
289270,2018-04,56
289810,2018-05,82
290350,2018-06,55
290890,2018-07,51
291430,2018-08,52
291970,2018-09,73
292510,2018-10,81
293050,2018-11,42
293590,2018-12,78
294130,2019-01,30
294670,2019-02,43
295210,2019-03,76
295750,2019-04,70
296290,2019-05,19
296830,2019-06,63
297370,2019-07,37
297910,2019-08,29
298450,2019-09,40
298990,2019-10,28
299530,2019-11,40
300070,2019-12,57
300610,2020-01,20
301150,2020-02,37
301690,2020-03,33
302230,2020-04,47
302770,2020-05,16
303310,2020-06,77
303850,2020-07,1
304390,2020-08,22
304930,2020-09,69
305470,2020-10,41
306010,2020-11,37
306550,2020-12,66
307090,2021-01,4
307630,2021-02,41
308170,2021-03,41
308710,2021-04,39
309250,2021-05,31
309790,2021-06,63
310330,2021-07,54
310870,2021-08,35
311410,2021-09,50
311950,2021-10,37
312490,2021-11,46
313030,2021-12,43
313570,2022-01,13
314110,2022-02,60
314650,2022-03,24
315190,2022-04,69
315730,2022-05,32
316270,2022-06,87
316810,2022-07,32
317350,2022-08,25
317890,2022-09,68
318430,2022-10,23
318970,2022-11,110
319510,2022-12,65
