,REF_DATE,VALUE
178195,2001-02,37
178735,2001-03,114
179275,2001-04,247
179815,2001-05,214
180355,2001-06,132
180895,2001-07,160
181435,2001-08,110
181975,2001-09,132
182515,2001-10,129
183055,2001-11,112
183595,2001-12,96
184135,2002-01,42
184675,2002-02,39
185215,2002-03,50
185755,2002-04,114
186295,2002-05,182
186835,2002-06,154
187375,2002-07,267
187915,2002-08,121
188455,2002-09,242
188995,2002-10,162
189535,2002-11,127
190075,2002-12,85
190615,2003-01,54
191155,2003-02,124
191695,2003-03,42
192235,2003-04,86
192775,2003-05,261
193315,2003-06,210
193855,2003-07,160
194395,2003-08,220
194935,2003-09,266
195475,2003-10,289
196015,2003-11,154
196555,2003-12,83
197095,2004-01,43
197635,2004-02,190
198175,2004-03,49
198715,2004-04,89
199255,2004-05,236
199795,2004-06,359
200335,2004-07,400
200875,2004-08,211
201415,2004-09,289
201955,2004-10,219
202495,2004-11,219
203035,2004-12,164
203575,2005-01,103
204115,2005-02,270
204655,2005-03,136
205195,2005-04,149
205735,2005-05,325
206275,2005-06,282
206815,2005-07,183
207355,2005-08,176
207895,2005-09,290
208435,2005-10,216
208975,2005-11,231
209515,2005-12,114
210055,2006-01,183
210595,2006-02,55
211135,2006-03,74
211675,2006-04,152
212215,2006-05,263
212755,2006-06,338
213295,2006-07,196
213835,2006-08,395
214375,2006-09,354
214915,2006-10,287
215455,2006-11,140
215995,2006-12,181
216535,2007-01,111
217075,2007-02,53
217615,2007-03,182
218155,2007-04,338
218695,2007-05,314
219235,2007-06,256
219775,2007-07,214
220315,2007-08,222
220855,2007-09,191
221395,2007-10,201
221935,2007-11,239
222475,2007-12,269
223015,2008-01,115
223555,2008-02,92
224095,2008-03,144
224635,2008-04,241
225175,2008-05,355
225715,2008-06,466
226255,2008-07,281
226795,2008-08,270
227335,2008-09,370
227875,2008-10,627
228415,2008-11,327
228955,2008-12,255
229495,2009-01,121
230035,2009-02,89
230575,2009-03,157
231115,2009-04,184
231655,2009-05,449
232195,2009-06,239
232735,2009-07,231
233275,2009-08,91
233815,2009-09,293
234355,2009-10,347
234895,2009-11,306
235435,2009-12,163
235975,2010-01,129
236515,2010-02,93
237055,2010-03,245
237595,2010-04,112
238135,2010-05,180
238675,2010-06,218
239215,2010-07,185
239755,2010-08,188
240295,2010-09,447
240835,2010-10,204
241375,2010-11,200
241915,2010-12,187
242455,2011-01,61
242995,2011-02,52
243535,2011-03,58
244075,2011-04,347
244615,2011-05,353
245155,2011-06,358
245695,2011-07,212
246235,2011-08,258
246775,2011-09,332
247315,2011-10,381
247855,2011-11,381
248395,2011-12,386
248935,2012-01,159
249475,2012-02,81
250015,2012-03,72
250555,2012-04,141
251095,2012-05,440
251635,2012-06,344
252175,2012-07,505
252715,2012-08,236
253255,2012-09,320
253795,2012-10,460
254335,2012-11,389
254875,2012-12,111
255415,2013-01,110
255955,2013-02,250
256495,2013-03,229
257035,2013-04,247
257575,2013-05,290
258115,2013-06,266
258655,2013-07,679
259195,2013-08,285
259735,2013-09,346
260275,2013-10,427
260815,2013-11,571
261355,2013-12,191
261895,2014-01,347
262435,2014-02,231
262975,2014-03,199
263515,2014-04,269
264055,2014-05,206
264595,2014-06,281
265135,2014-07,429
265675,2014-08,413
266215,2014-09,205
266755,2014-10,339
267295,2014-11,213
267835,2014-12,332
268375,2015-01,260
268915,2015-02,375
269455,2015-03,226
269995,2015-04,226
270535,2015-05,656
271075,2015-06,295
271615,2015-07,373
272155,2015-08,290
272695,2015-09,218
273235,2015-10,390
273775,2015-11,383
274315,2015-12,490
274855,2016-01,160
275395,2016-02,278
275935,2016-03,235
276475,2016-04,307
277015,2016-05,172
277555,2016-06,443
278095,2016-07,294
278635,2016-08,347
279175,2016-09,306
279715,2016-10,420
280255,2016-11,1053
280795,2016-12,579
281335,2017-01,306
281875,2017-02,360
282415,2017-03,244
282955,2017-04,277
283495,2017-05,228
284035,2017-06,252
284575,2017-07,466
285115,2017-08,176
285655,2017-09,448
286195,2017-10,413
286735,2017-11,468
287275,2017-12,699
287815,2018-01,366
288355,2018-02,370
288895,2018-03,664
289435,2018-04,418
289975,2018-05,227
290515,2018-06,368
291055,2018-07,556
291595,2018-08,374
292135,2018-09,348
292675,2018-10,336
293215,2018-11,456
293755,2018-12,462
294295,2019-01,337
294835,2019-02,365
295375,2019-03,466
295915,2019-04,158
296455,2019-05,480
296995,2019-06,252
297535,2019-07,264
298075,2019-08,444
298615,2019-09,442
299155,2019-10,488
299695,2019-11,491
300235,2019-12,158
300775,2020-01,307
301315,2020-02,247
301855,2020-03,210
302395,2020-04,250
302935,2020-05,153
303475,2020-06,324
304015,2020-07,606
304555,2020-08,600
305095,2020-09,1088
305635,2020-10,376
306175,2020-11,283
306715,2020-12,209
307255,2021-01,783
307795,2021-02,199
308335,2021-03,690
308875,2021-04,217
309415,2021-05,268
309955,2021-06,430
310495,2021-07,532
311035,2021-08,411
311575,2021-09,511
312115,2021-10,323
312655,2021-11,206
313195,2021-12,263
313735,2022-01,445
314275,2022-02,180
314815,2022-03,426
315355,2022-04,793
315895,2022-05,545
316435,2022-06,420
316975,2022-07,295
317515,2022-08,332
318055,2022-09,176
318595,2022-10,597
319135,2022-11,311
319675,2022-12,151
