,REF_DATE,VALUE
177970,2001-02,15
178510,2001-03,25
179050,2001-04,23
179590,2001-05,11
180130,2001-06,18
180670,2001-07,34
181210,2001-08,18
181750,2001-09,23
182290,2001-10,22
182830,2001-11,27
183370,2001-12,27
183910,2002-01,61
184450,2002-02,13
184990,2002-03,33
185530,2002-04,18
186070,2002-05,14
186610,2002-06,32
187150,2002-07,42
187690,2002-08,29
188230,2002-09,27
188770,2002-10,35
189310,2002-11,25
189850,2002-12,37
190390,2003-01,52
190930,2003-02,19
191470,2003-03,34
192010,2003-04,28
192550,2003-05,41
193090,2003-06,11
193630,2003-07,57
194170,2003-08,35
194710,2003-09,21
195250,2003-10,73
195790,2003-11,33
196330,2003-12,44
196870,2004-01,47
197410,2004-02,32
197950,2004-03,51
198490,2004-04,27
199030,2004-05,63
199570,2004-06,16
200110,2004-07,21
200650,2004-08,33
201190,2004-09,42
201730,2004-10,97
202270,2004-11,89
202810,2004-12,41
203350,2005-01,42
203890,2005-02,31
204430,2005-03,16
204970,2005-04,16
205510,2005-05,24
206050,2005-06,22
206590,2005-07,27
207130,2005-08,26
207670,2005-09,55
208210,2005-10,42
208750,2005-11,61
209290,2005-12,51
209830,2006-01,47
210370,2006-02,46
210910,2006-03,51
211450,2006-04,37
211990,2006-05,63
212530,2006-06,20
213070,2006-07,41
213610,2006-08,53
214150,2006-09,45
214690,2006-10,87
215230,2006-11,36
215770,2006-12,20
216310,2007-01,27
216850,2007-02,17
217390,2007-03,22
217930,2007-04,37
218470,2007-05,36
219010,2007-06,25
219550,2007-07,33
220090,2007-08,39
220630,2007-09,65
221170,2007-10,33
221710,2007-11,49
222250,2007-12,30
222790,2008-01,27
223330,2008-02,19
223870,2008-03,26
224410,2008-04,16
224950,2008-05,25
225490,2008-06,33
226030,2008-07,25
226570,2008-08,50
227110,2008-09,26
227650,2008-10,54
228190,2008-11,35
228730,2008-12,20
229270,2009-01,31
229810,2009-02,15
230350,2009-03,26
230890,2009-04,25
231430,2009-05,133
231970,2009-06,6
232510,2009-07,29
233050,2009-08,17
233590,2009-09,30
234130,2009-10,26
234670,2009-11,52
235210,2009-12,56
235750,2010-01,32
236290,2010-02,60
236830,2010-03,15
237370,2010-04,32
237910,2010-05,63
238450,2010-06,103
238990,2010-07,50
239530,2010-08,55
240070,2010-09,25
240610,2010-10,29
241150,2010-11,41
241690,2010-12,34
242230,2011-01,22
242770,2011-02,3
243310,2011-03,45
243850,2011-04,9
244390,2011-05,29
244930,2011-06,54
245470,2011-07,24
246010,2011-08,33
246550,2011-09,39
247090,2011-10,40
247630,2011-11,14
248170,2011-12,30
248710,2012-01,29
249250,2012-02,11
249790,2012-03,23
250330,2012-04,10
250870,2012-05,22
251410,2012-06,18
251950,2012-07,23
252490,2012-08,21
253030,2012-09,19
253570,2012-10,33
254110,2012-11,14
254650,2012-12,13
255190,2013-01,40
255730,2013-02,16
256270,2013-03,20
256810,2013-04,53
257350,2013-05,10
257890,2013-06,34
258430,2013-07,31
258970,2013-08,22
259510,2013-09,35
260050,2013-10,24
260590,2013-11,16
261130,2013-12,19
261670,2014-01,18
262210,2014-02,18
262750,2014-03,49
263290,2014-04,42
263830,2014-05,18
264370,2014-06,26
264910,2014-07,82
265450,2014-08,19
265990,2014-09,23
266530,2014-10,24
267070,2014-11,18
267610,2014-12,93
268150,2015-01,28
268690,2015-02,10
269230,2015-03,17
269770,2015-04,42
270310,2015-05,16
270850,2015-06,75
271390,2015-07,20
271930,2015-08,55
272470,2015-09,12
273010,2015-10,28
273550,2015-11,23
274090,2015-12,5
274630,2016-01,7
275170,2016-02,0
275710,2016-03,5
276250,2016-04,45
276790,2016-05,45
277330,2016-06,31
277870,2016-07,24
278410,2016-08,29
278950,2016-09,35
279490,2016-10,64
280030,2016-11,24
280570,2016-12,21
281110,2017-01,18
281650,2017-02,13
282190,2017-03,31
282730,2017-04,19
283270,2017-05,46
283810,2017-06,5
284350,2017-07,71
284890,2017-08,89
285430,2017-09,89
285970,2017-10,19
286510,2017-11,50
287050,2017-12,42
287590,2018-01,5
288130,2018-02,3
288670,2018-03,25
289210,2018-04,27
289750,2018-05,28
290290,2018-06,84
290830,2018-07,24
291370,2018-08,24
291910,2018-09,31
292450,2018-10,26
292990,2018-11,28
293530,2018-12,10
294070,2019-01,7
294610,2019-02,13
295150,2019-03,84
295690,2019-04,89
296230,2019-05,36
296770,2019-06,26
297310,2019-07,67
297850,2019-08,57
298390,2019-09,29
298930,2019-10,62
299470,2019-11,57
300010,2019-12,24
300550,2020-01,21
301090,2020-02,13
301630,2020-03,26
302170,2020-04,10
302710,2020-05,26
303250,2020-06,12
303790,2020-07,40
304330,2020-08,95
304870,2020-09,14
305410,2020-10,38
305950,2020-11,39
306490,2020-12,13
307030,2021-01,13
307570,2021-02,47
308110,2021-03,214
308650,2021-04,16
309190,2021-05,38
309730,2021-06,28
310270,2021-07,29
310810,2021-08,11
311350,2021-09,12
311890,2021-10,43
312430,2021-11,21
312970,2021-12,23
313510,2022-01,12
314050,2022-02,234
314590,2022-03,32
315130,2022-04,21
315670,2022-05,17
316210,2022-06,22
316750,2022-07,34
317290,2022-08,44
317830,2022-09,27
318370,2022-10,38
318910,2022-11,20
319450,2022-12,21
