,REF_DATE,VALUE
178075,2001-02,46
178615,2001-03,84
179155,2001-04,106
179695,2001-05,40
180235,2001-06,76
180775,2001-07,126
181315,2001-08,52
181855,2001-09,72
182395,2001-10,98
182935,2001-11,61
183475,2001-12,95
184015,2002-01,46
184555,2002-02,49
185095,2002-03,84
185635,2002-04,58
186175,2002-05,52
186715,2002-06,95
187255,2002-07,185
187795,2002-08,65
188335,2002-09,117
188875,2002-10,79
189415,2002-11,80
189955,2002-12,100
190495,2003-01,56
191035,2003-02,98
191575,2003-03,68
192115,2003-04,74
192655,2003-05,125
193195,2003-06,293
193735,2003-07,115
194275,2003-08,108
194815,2003-09,152
195355,2003-10,120
195895,2003-11,170
196435,2003-12,296
196975,2004-01,110
197515,2004-02,49
198055,2004-03,53
198595,2004-04,55
199135,2004-05,75
199675,2004-06,166
200215,2004-07,92
200755,2004-08,114
201295,2004-09,167
201835,2004-10,248
202375,2004-11,102
202915,2004-12,91
203455,2005-01,86
203995,2005-02,53
204535,2005-03,43
205075,2005-04,103
205615,2005-05,103
206155,2005-06,88
206695,2005-07,81
207235,2005-08,89
207775,2005-09,239
208315,2005-10,145
208855,2005-11,152
209395,2005-12,147
209935,2006-01,64
210475,2006-02,89
211015,2006-03,59
211555,2006-04,56
212095,2006-05,74
212635,2006-06,103
213175,2006-07,70
213715,2006-08,163
214255,2006-09,81
214795,2006-10,78
215335,2006-11,145
215875,2006-12,57
216415,2007-01,50
216955,2007-02,86
217495,2007-03,53
218035,2007-04,179
218575,2007-05,117
219115,2007-06,124
219655,2007-07,160
220195,2007-08,90
220735,2007-09,141
221275,2007-10,182
221815,2007-11,117
222355,2007-12,176
222895,2008-01,130
223435,2008-02,155
223975,2008-03,287
224515,2008-04,139
225055,2008-05,114
225595,2008-06,139
226135,2008-07,200
226675,2008-08,243
227215,2008-09,248
227755,2008-10,209
228295,2008-11,192
228835,2008-12,313
229375,2009-01,175
229915,2009-02,73
230455,2009-03,68
230995,2009-04,108
231535,2009-05,243
232075,2009-06,229
232615,2009-07,165
233155,2009-08,171
233695,2009-09,78
234235,2009-10,279
234775,2009-11,95
235315,2009-12,188
235855,2010-01,66
236395,2010-02,222
236935,2010-03,118
237475,2010-04,139
238015,2010-05,104
238555,2010-06,197
239095,2010-07,204
239635,2010-08,195
240175,2010-09,123
240715,2010-10,159
241255,2010-11,192
241795,2010-12,281
242335,2011-01,231
242875,2011-02,241
243415,2011-03,120
243955,2011-04,121
244495,2011-05,147
245035,2011-06,325
245575,2011-07,261
246115,2011-08,160
246655,2011-09,236
247195,2011-10,311
247735,2011-11,138
248275,2011-12,229
248815,2012-01,96
249355,2012-02,233
249895,2012-03,409
250435,2012-04,211
250975,2012-05,175
251515,2012-06,519
252055,2012-07,147
252595,2012-08,225
253135,2012-09,308
253675,2012-10,263
254215,2012-11,258
254755,2012-12,278
255295,2013-01,249
255835,2013-02,282
256375,2013-03,209
256915,2013-04,231
257455,2013-05,361
257995,2013-06,213
258535,2013-07,405
259075,2013-08,247
259615,2013-09,378
260155,2013-10,287
260695,2013-11,218
261235,2013-12,173
261775,2014-01,309
262315,2014-02,117
262855,2014-03,268
263395,2014-04,216
263935,2014-05,257
264475,2014-06,213
265015,2014-07,174
265555,2014-08,241
266095,2014-09,268
266635,2014-10,257
267175,2014-11,354
267715,2014-12,236
268255,2015-01,228
268795,2015-02,238
269335,2015-03,259
269875,2015-04,257
270415,2015-05,394
270955,2015-06,130
271495,2015-07,210
272035,2015-08,175
272575,2015-09,120
273115,2015-10,217
273655,2015-11,311
274195,2015-12,124
274735,2016-01,137
275275,2016-02,64
275815,2016-03,380
276355,2016-04,280
276895,2016-05,387
277435,2016-06,237
277975,2016-07,159
278515,2016-08,104
279055,2016-09,468
279595,2016-10,157
280135,2016-11,173
280675,2016-12,408
281215,2017-01,173
281755,2017-02,355
282295,2017-03,222
282835,2017-04,181
283375,2017-05,198
283915,2017-06,55
284455,2017-07,124
284995,2017-08,130
285535,2017-09,177
286075,2017-10,161
286615,2017-11,138
287155,2017-12,139
287695,2018-01,54
288235,2018-02,216
288775,2018-03,90
289315,2018-04,60
289855,2018-05,192
290395,2018-06,199
290935,2018-07,102
291475,2018-08,167
292015,2018-09,97
292555,2018-10,135
293095,2018-11,103
293635,2018-12,153
294175,2019-01,158
294715,2019-02,65
295255,2019-03,124
295795,2019-04,235
296335,2019-05,223
296875,2019-06,85
297415,2019-07,65
297955,2019-08,178
298495,2019-09,84
299035,2019-10,112
299575,2019-11,75
300115,2019-12,159
300655,2020-01,82
301195,2020-02,54
301735,2020-03,82
302275,2020-04,219
302815,2020-05,93
303355,2020-06,280
303895,2020-07,130
304435,2020-08,114
304975,2020-09,82
305515,2020-10,133
306055,2020-11,36
306595,2020-12,146
307135,2021-01,103
307675,2021-02,103
308215,2021-03,90
308755,2021-04,423
309295,2021-05,118
309835,2021-06,282
310375,2021-07,208
310915,2021-08,139
311455,2021-09,267
311995,2021-10,175
312535,2021-11,134
313075,2021-12,148
313615,2022-01,161
314155,2022-02,82
314695,2022-03,117
315235,2022-04,304
315775,2022-05,236
316315,2022-06,461
316855,2022-07,147
317395,2022-08,88
317935,2022-09,172
318475,2022-10,141
319015,2022-11,101
319555,2022-12,176
