,REF_DATE,VALUE
177955,2001-02,75
178495,2001-03,101
179035,2001-04,60
179575,2001-05,88
180115,2001-06,127
180655,2001-07,131
181195,2001-08,141
181735,2001-09,69
182275,2001-10,146
182815,2001-11,138
183355,2001-12,76
183895,2002-01,324
184435,2002-02,89
184975,2002-03,68
185515,2002-04,115
186055,2002-05,57
186595,2002-06,235
187135,2002-07,104
187675,2002-08,227
188215,2002-09,179
188755,2002-10,260
189295,2002-11,153
189835,2002-12,252
190375,2003-01,92
190915,2003-02,128
191455,2003-03,280
191995,2003-04,339
192535,2003-05,262
193075,2003-06,108
193615,2003-07,278
194155,2003-08,289
194695,2003-09,570
195235,2003-10,139
195775,2003-11,194
196315,2003-12,498
196855,2004-01,419
197395,2004-02,152
197935,2004-03,172
198475,2004-04,42
199015,2004-05,288
199555,2004-06,160
200095,2004-07,241
200635,2004-08,492
201175,2004-09,240
201715,2004-10,287
202255,2004-11,237
202795,2004-12,332
203335,2005-01,191
203875,2005-02,142
204415,2005-03,214
204955,2005-04,123
205495,2005-05,110
206035,2005-06,216
206575,2005-07,321
207115,2005-08,174
207655,2005-09,282
208195,2005-10,213
208735,2005-11,134
209275,2005-12,124
209815,2006-01,396
210355,2006-02,184
210895,2006-03,167
211435,2006-04,269
211975,2006-05,298
212515,2006-06,128
213055,2006-07,187
213595,2006-08,184
214135,2006-09,216
214675,2006-10,274
215215,2006-11,280
215755,2006-12,315
216295,2007-01,181
216835,2007-02,207
217375,2007-03,174
217915,2007-04,148
218455,2007-05,330
218995,2007-06,172
219535,2007-07,187
220075,2007-08,176
220615,2007-09,379
221155,2007-10,161
221695,2007-11,238
222235,2007-12,279
222775,2008-01,159
223315,2008-02,367
223855,2008-03,205
224395,2008-04,537
224935,2008-05,192
225475,2008-06,144
226015,2008-07,294
226555,2008-08,169
227095,2008-09,126
227635,2008-10,235
228175,2008-11,415
228715,2008-12,264
229255,2009-01,246
229795,2009-02,473
230335,2009-03,614
230875,2009-04,204
231415,2009-05,232
231955,2009-06,236
232495,2009-07,320
233035,2009-08,178
233575,2009-09,315
234115,2009-10,254
234655,2009-11,283
235195,2009-12,198
235735,2010-01,243
236275,2010-02,166
236815,2010-03,127
237355,2010-04,360
237895,2010-05,197
238435,2010-06,297
238975,2010-07,304
239515,2010-08,150
240055,2010-09,244
240595,2010-10,235
241135,2010-11,253
241675,2010-12,179
242215,2011-01,237
242755,2011-02,212
243295,2011-03,125
243835,2011-04,163
244375,2011-05,178
244915,2011-06,227
245455,2011-07,201
245995,2011-08,266
246535,2011-09,213
247075,2011-10,190
247615,2011-11,211
248155,2011-12,179
248695,2012-01,117
249235,2012-02,165
249775,2012-03,77
250315,2012-04,197
250855,2012-05,248
251395,2012-06,346
251935,2012-07,350
252475,2012-08,151
253015,2012-09,293
253555,2012-10,254
254095,2012-11,206
254635,2012-12,181
255175,2013-01,133
255715,2013-02,125
256255,2013-03,86
256795,2013-04,130
257335,2013-05,179
257875,2013-06,74
258415,2013-07,169
258955,2013-08,112
259495,2013-09,134
260035,2013-10,390
260575,2013-11,214
261115,2013-12,168
261655,2014-01,74
262195,2014-02,190
262735,2014-03,167
263275,2014-04,305
263815,2014-05,133
264355,2014-06,231
264895,2014-07,156
265435,2014-08,215
265975,2014-09,153
266515,2014-10,181
267055,2014-11,256
267595,2014-12,144
268135,2015-01,92
268675,2015-02,120
269215,2015-03,88
269755,2015-04,76
270295,2015-05,208
270835,2015-06,137
271375,2015-07,340
271915,2015-08,87
272455,2015-09,142
272995,2015-10,135
273535,2015-11,189
274075,2015-12,131
274615,2016-01,49
275155,2016-02,109
275695,2016-03,62
276235,2016-04,45
276775,2016-05,118
277315,2016-06,154
277855,2016-07,183
278395,2016-08,185
278935,2016-09,179
279475,2016-10,135
280015,2016-11,84
280555,2016-12,216
281095,2017-01,33
281635,2017-02,106
282175,2017-03,81
282715,2017-04,144
283255,2017-05,26
283795,2017-06,85
284335,2017-07,305
284875,2017-08,39
285415,2017-09,112
285955,2017-10,184
286495,2017-11,176
287035,2017-12,136
287575,2018-01,211
288115,2018-02,240
288655,2018-03,107
289195,2018-04,71
289735,2018-05,52
290275,2018-06,272
290815,2018-07,183
291355,2018-08,73
291895,2018-09,90
292435,2018-10,46
292975,2018-11,171
293515,2018-12,142
294055,2019-01,122
294595,2019-02,581
295135,2019-03,154
295675,2019-04,310
296215,2019-05,264
296755,2019-06,56
297295,2019-07,120
297835,2019-08,220
298375,2019-09,234
298915,2019-10,327
299455,2019-11,202
299995,2019-12,238
300535,2020-01,217
301075,2020-02,174
301615,2020-03,219
302155,2020-04,1
302695,2020-05,243
303235,2020-06,224
303775,2020-07,255
304315,2020-08,178
304855,2020-09,324
305395,2020-10,237
305935,2020-11,255
306475,2020-12,204
307015,2021-01,151
307555,2021-02,140
308095,2021-03,215
308635,2021-04,185
309175,2021-05,390
309715,2021-06,168
310255,2021-07,221
310795,2021-08,208
311335,2021-09,269
311875,2021-10,424
312415,2021-11,140
312955,2021-12,341
313495,2022-01,121
314035,2022-02,96
314575,2022-03,156
315115,2022-04,440
315655,2022-05,376
316195,2022-06,120
316735,2022-07,335
317275,2022-08,211
317815,2022-09,391
318355,2022-10,161
318895,2022-11,243
319435,2022-12,242
