,REF_DATE,VALUE
178060,2001-02,8
178600,2001-03,2
179140,2001-04,14
179680,2001-05,22
180220,2001-06,34
180760,2001-07,24
181300,2001-08,40
181840,2001-09,42
182380,2001-10,28
182920,2001-11,21
183460,2001-12,30
184000,2002-01,21
184540,2002-02,8
185080,2002-03,9
185620,2002-04,7
186160,2002-05,48
186700,2002-06,59
187240,2002-07,46
187780,2002-08,38
188320,2002-09,42
188860,2002-10,67
189400,2002-11,20
189940,2002-12,26
190480,2003-01,40
191020,2003-02,27
191560,2003-03,24
192100,2003-04,234
192640,2003-05,17
193180,2003-06,51
193720,2003-07,73
194260,2003-08,29
194800,2003-09,35
195340,2003-10,45
195880,2003-11,107
196420,2003-12,27
196960,2004-01,12
197500,2004-02,4
198040,2004-03,4
198580,2004-04,6
199120,2004-05,15
199660,2004-06,29
200200,2004-07,78
200740,2004-08,44
201280,2004-09,28
201820,2004-10,33
202360,2004-11,29
202900,2004-12,15
203440,2005-01,21
203980,2005-02,4
204520,2005-03,25
205060,2005-04,18
205600,2005-05,30
206140,2005-06,29
206680,2005-07,90
207220,2005-08,42
207760,2005-09,29
208300,2005-10,35
208840,2005-11,37
209380,2005-12,37
209920,2006-01,25
210460,2006-02,6
211000,2006-03,10
211540,2006-04,22
212080,2006-05,18
212620,2006-06,89
213160,2006-07,92
213700,2006-08,88
214240,2006-09,44
214780,2006-10,25
215320,2006-11,53
215860,2006-12,17
216400,2007-01,12
216940,2007-02,33
217480,2007-03,18
218020,2007-04,11
218560,2007-05,28
219100,2007-06,47
219640,2007-07,58
220180,2007-08,68
220720,2007-09,57
221260,2007-10,42
221800,2007-11,96
222340,2007-12,43
222880,2008-01,43
223420,2008-02,60
223960,2008-03,28
224500,2008-04,21
225040,2008-05,64
225580,2008-06,58
226120,2008-07,166
226660,2008-08,55
227200,2008-09,51
227740,2008-10,50
228280,2008-11,52
228820,2008-12,57
229360,2009-01,40
229900,2009-02,51
230440,2009-03,18
230980,2009-04,24
231520,2009-05,37
232060,2009-06,23
232600,2009-07,61
233140,2009-08,96
233680,2009-09,38
234220,2009-10,40
234760,2009-11,62
235300,2009-12,80
235840,2010-01,49
236380,2010-02,250
236920,2010-03,52
237460,2010-04,39
238000,2010-05,31
238540,2010-06,84
239080,2010-07,91
239620,2010-08,57
240160,2010-09,87
240700,2010-10,73
241240,2010-11,61
241780,2010-12,55
242320,2011-01,45
242860,2011-02,64
243400,2011-03,33
243940,2011-04,32
244480,2011-05,24
245020,2011-06,69
245560,2011-07,71
246100,2011-08,146
246640,2011-09,155
247180,2011-10,55
247720,2011-11,72
248260,2011-12,68
248800,2012-01,45
249340,2012-02,36
249880,2012-03,42
250420,2012-04,31
250960,2012-05,78
251500,2012-06,62
252040,2012-07,138
252580,2012-08,153
253120,2012-09,140
253660,2012-10,59
254200,2012-11,110
254740,2012-12,93
255280,2013-01,42
255820,2013-02,60
256360,2013-03,41
256900,2013-04,34
257440,2013-05,57
257980,2013-06,116
258520,2013-07,68
259060,2013-08,158
259600,2013-09,120
260140,2013-10,94
260680,2013-11,56
261220,2013-12,87
261760,2014-01,48
262300,2014-02,88
262840,2014-03,39
263380,2014-04,13
263920,2014-05,54
264460,2014-06,53
265000,2014-07,81
265540,2014-08,158
266080,2014-09,83
266620,2014-10,90
267160,2014-11,132
267700,2014-12,53
268240,2015-01,31
268780,2015-02,31
269320,2015-03,33
269860,2015-04,19
270400,2015-05,33
270940,2015-06,30
271480,2015-07,120
272020,2015-08,75
272560,2015-09,70
273100,2015-10,40
273640,2015-11,46
274180,2015-12,24
274720,2016-01,21
275260,2016-02,23
275800,2016-03,10
276340,2016-04,114
276880,2016-05,14
277420,2016-06,33
277960,2016-07,31
278500,2016-08,29
279040,2016-09,32
279580,2016-10,41
280120,2016-11,26
280660,2016-12,64
281200,2017-01,16
281740,2017-02,13
282280,2017-03,37
282820,2017-04,26
283360,2017-05,26
283900,2017-06,24
284440,2017-07,103
284980,2017-08,17
285520,2017-09,32
286060,2017-10,25
286600,2017-11,41
287140,2017-12,51
287680,2018-01,42
288220,2018-02,23
288760,2018-03,16
289300,2018-04,16
289840,2018-05,34
290380,2018-06,20
290920,2018-07,62
291460,2018-08,62
292000,2018-09,40
292540,2018-10,33
293080,2018-11,43
293620,2018-12,48
294160,2019-01,26
294700,2019-02,28
295240,2019-03,19
295780,2019-04,12
296320,2019-05,35
296860,2019-06,35
297400,2019-07,30
297940,2019-08,32
298480,2019-09,43
299020,2019-10,39
299560,2019-11,35
300100,2019-12,41
300640,2020-01,15
301180,2020-02,38
301720,2020-03,26
302260,2020-04,0
302800,2020-05,28
303340,2020-06,57
303880,2020-07,32
304420,2020-08,28
304960,2020-09,32
305500,2020-10,67
306040,2020-11,61
306580,2020-12,94
307120,2021-01,33
307660,2021-02,19
308200,2021-03,24
308740,2021-04,136
309280,2021-05,34
309820,2021-06,56
310360,2021-07,45
310900,2021-08,27
311440,2021-09,70
311980,2021-10,91
312520,2021-11,42
313060,2021-12,33
313600,2022-01,26
314140,2022-02,33
314680,2022-03,11
315220,2022-04,31
315760,2022-05,49
316300,2022-06,48
316840,2022-07,27
317380,2022-08,112
317920,2022-09,59
318460,2022-10,42
319000,2022-11,55
319540,2022-12,54
