,REF_DATE,VALUE
178165,2001-02,116
178705,2001-03,88
179245,2001-04,79
179785,2001-05,99
180325,2001-06,30
180865,2001-07,39
181405,2001-08,63
181945,2001-09,46
182485,2001-10,180
183025,2001-11,104
183565,2001-12,98
184105,2002-01,76
184645,2002-02,69
185185,2002-03,116
185725,2002-04,107
186265,2002-05,209
186805,2002-06,184
187345,2002-07,130
187885,2002-08,111
188425,2002-09,71
188965,2002-10,86
189505,2002-11,51
190045,2002-12,89
190585,2003-01,73
191125,2003-02,105
191665,2003-03,85
192205,2003-04,75
192745,2003-05,216
193285,2003-06,115
193825,2003-07,148
194365,2003-08,65
194905,2003-09,93
195445,2003-10,183
195985,2003-11,153
196525,2003-12,138
197065,2004-01,155
197605,2004-02,137
198145,2004-03,279
198685,2004-04,172
199225,2004-05,97
199765,2004-06,66
200305,2004-07,155
200845,2004-08,181
201385,2004-09,101
201925,2004-10,207
202465,2004-11,149
203005,2004-12,168
203545,2005-01,169
204085,2005-02,112
204625,2005-03,288
205165,2005-04,89
205705,2005-05,211
206245,2005-06,119
206785,2005-07,250
207325,2005-08,189
207865,2005-09,125
208405,2005-10,96
208945,2005-11,109
209485,2005-12,116
210025,2006-01,138
210565,2006-02,152
211105,2006-03,226
211645,2006-04,206
212185,2006-05,266
212725,2006-06,116
213265,2006-07,87
213805,2006-08,163
214345,2006-09,120
214885,2006-10,305
215425,2006-11,152
215965,2006-12,114
216505,2007-01,106
217045,2007-02,122
217585,2007-03,107
218125,2007-04,242
218665,2007-05,124
219205,2007-06,185
219745,2007-07,106
220285,2007-08,276
220825,2007-09,224
221365,2007-10,203
221905,2007-11,163
222445,2007-12,283
222985,2008-01,204
223525,2008-02,143
224065,2008-03,213
224605,2008-04,203
225145,2008-05,155
225685,2008-06,154
226225,2008-07,67
226765,2008-08,123
227305,2008-09,233
227845,2008-10,196
228385,2008-11,229
228925,2008-12,229
229465,2009-01,112
230005,2009-02,161
230545,2009-03,166
231085,2009-04,117
231625,2009-05,76
232165,2009-06,548
232705,2009-07,398
233245,2009-08,108
233785,2009-09,334
234325,2009-10,161
234865,2009-11,167
235405,2009-12,115
235945,2010-01,192
236485,2010-02,94
237025,2010-03,86
237565,2010-04,118
238105,2010-05,86
238645,2010-06,185
239185,2010-07,148
239725,2010-08,90
240265,2010-09,151
240805,2010-10,113
241345,2010-11,139
241885,2010-12,382
242425,2011-01,104
242965,2011-02,132
243505,2011-03,181
244045,2011-04,76
244585,2011-05,160
245125,2011-06,144
245665,2011-07,183
246205,2011-08,157
246745,2011-09,130
247285,2011-10,111
247825,2011-11,123
248365,2011-12,141
248905,2012-01,197
249445,2012-02,92
249985,2012-03,150
250525,2012-04,113
251065,2012-05,136
251605,2012-06,90
252145,2012-07,133
252685,2012-08,63
253225,2012-09,280
253765,2012-10,127
254305,2012-11,87
254845,2012-12,123
255385,2013-01,237
255925,2013-02,96
256465,2013-03,198
257005,2013-04,92
257545,2013-05,86
258085,2013-06,72
258625,2013-07,174
259165,2013-08,87
259705,2013-09,105
260245,2013-10,125
260785,2013-11,103
261325,2013-12,90
261865,2014-01,88
262405,2014-02,147
262945,2014-03,111
263485,2014-04,250
264025,2014-05,85
264565,2014-06,307
265105,2014-07,45
265645,2014-08,75
266185,2014-09,163
266725,2014-10,39
267265,2014-11,274
267805,2014-12,229
268345,2015-01,62
268885,2015-02,127
269425,2015-03,48
269965,2015-04,327
270505,2015-05,246
271045,2015-06,19
271585,2015-07,286
272125,2015-08,89
272665,2015-09,35
273205,2015-10,136
273745,2015-11,164
274285,2015-12,226
274825,2016-01,131
275365,2016-02,104
275905,2016-03,130
276445,2016-04,83
276985,2016-05,49
277525,2016-06,132
278065,2016-07,156
278605,2016-08,255
279145,2016-09,287
279685,2016-10,164
280225,2016-11,165
280765,2016-12,131
281305,2017-01,146
281845,2017-02,96
282385,2017-03,231
282925,2017-04,254
283465,2017-05,265
284005,2017-06,361
284545,2017-07,120
285085,2017-08,167
285625,2017-09,285
286165,2017-10,215
286705,2017-11,235
287245,2017-12,151
287785,2018-01,162
288325,2018-02,244
288865,2018-03,153
289405,2018-04,136
289945,2018-05,312
290485,2018-06,305
291025,2018-07,314
291565,2018-08,218
292105,2018-09,161
292645,2018-10,171
293185,2018-11,92
293725,2018-12,400
294265,2019-01,107
294805,2019-02,139
295345,2019-03,241
295885,2019-04,250
296425,2019-05,390
296965,2019-06,460
297505,2019-07,513
298045,2019-08,400
298585,2019-09,191
299125,2019-10,488
299665,2019-11,145
300205,2019-12,302
300745,2020-01,666
301285,2020-02,207
301825,2020-03,187
302365,2020-04,286
302905,2020-05,365
303445,2020-06,208
303985,2020-07,250
304525,2020-08,428
305065,2020-09,201
305605,2020-10,132
306145,2020-11,196
306685,2020-12,918
307225,2021-01,187
307765,2021-02,166
308305,2021-03,416
308845,2021-04,192
309385,2021-05,212
309925,2021-06,834
310465,2021-07,175
311005,2021-08,319
311545,2021-09,522
312085,2021-10,228
312625,2021-11,184
313165,2021-12,472
313705,2022-01,121
314245,2022-02,241
314785,2022-03,295
315325,2022-04,226
315865,2022-05,172
316405,2022-06,264
316945,2022-07,392
317485,2022-08,201
318025,2022-09,188
318565,2022-10,83
319105,2022-11,269
319645,2022-12,306
